split,epoch,phase,mode,episodes,total_steps,episode_return,original_episode_return,avg_reward,avg_original_reward,search_rate,found_targets,coverage_ratio,coverage_rate,error_rate,collision_count,collisions,shield_trigger_count,shield_trigger_rate,action_replacement_count,action_replacement_rate,episode_min_uav_margin,episode_mean_uav_margin,episode_min_threat_margin,episode_mean_threat_margin,near_miss_count,near_miss_rate,avg_safe_action_count,avg_rec_action_count,min_safe_action_count,min_rec_action_count,dead_end_safe_count,dead_end_safe_rate,dead_end_rec_count,dead_end_rec_rate,shield_penalty_sum,shield_penalty_rate,shield_fallback_count,shield_agent_trigger_count
train,36,dense,recursive,1,120.0,-1021.5123574844953,-918.5123574844953,-1021.5123574844953,-918.5123574844953,1.0,10.0,1.0,1.0,0.4632334591348146,181.0,181.0,103.0,0.8583333333333333,102.0,0.85,-1.0,9.885966619392319,-2.0,8.52188325561289,109.0,0.9083333333333333,1.6341666666666665,0.9608333333333333,0.0,0.0,96.0,0.8,109.0,0.9083333333333333,103.0,0.8583333333333333,96.0,885.0
train,37,dense,recursive,1,120.0,-1018.5108759951318,-909.5108759951315,-1018.5108759951318,-909.5108759951315,1.0,10.0,1.0,1.0,0.4632186410660482,210.0,210.0,109.0,0.9083333333333333,106.0,0.8833333333333333,-1.0,10.060147320389337,-2.0,9.053777809528153,108.0,0.9,1.5616666666666665,0.7508333333333332,0.0,0.0,97.0,0.8083333333333333,111.0,0.925,109.0,0.9083333333333333,97.0,896.0
train,38,dense,recursive,1,120.0,-1348.3074928954459,-1243.307492895446,-1348.3074928954459,-1243.307492895446,1.0,10.0,1.0,1.0,0.4640393169671873,244.0,244.0,105.0,0.875,104.0,0.8666666666666667,-1.0,10.576233364735666,-2.0,8.829114895329674,109.0,0.9083333333333333,1.4133333333333336,0.9125,0.0,0.0,97.0,0.8083333333333333,109.0,0.9083333333333333,105.0,0.875,97.0,935.0
train,39,dense,recursive,1,120.0,-994.3552812621282,-891.3552812621282,-994.3552812621282,-891.3552812621282,1.0,10.0,1.0,1.0,0.46673515887338957,281.0,281.0,103.0,0.8583333333333333,98.0,0.8166666666666667,-1.0,10.34665088745273,-2.0,9.534769519534173,107.0,0.8916666666666667,1.3233333333333335,0.7866666666666667,0.0,0.0,99.0,0.825,105.0,0.875,103.0,0.8583333333333333,99.0,945.0
train,40,dense,recursive,1,120.0,-1284.1110688969254,-1176.1110688969254,-1284.1110688969254,-1176.1110688969254,1.0,10.0,1.0,1.0,0.4627140693334482,242.0,242.0,108.0,0.9,107.0,0.8916666666666667,-1.0,10.03432520861794,-2.0,7.831208400771974,113.0,0.9416666666666667,1.2233333333333334,0.67,0.0,0.0,101.0,0.8416666666666667,110.0,0.9166666666666666,108.0,0.9,101.0,958.0
train,41,dense,recursive,1,120.0,-1017.8628288607877,-914.8628288607879,-1017.8628288607877,-914.8628288607879,1.0,10.0,1.0,1.0,0.4644633115243699,211.0,211.0,103.0,0.8583333333333333,101.0,0.8416666666666667,-1.0,10.126158800284648,-2.0,8.052670693163655,107.0,0.8916666666666667,1.6108333333333331,0.8891666666666665,0.0,0.0,94.0,0.7833333333333333,111.0,0.925,103.0,0.8583333333333333,94.0,888.0
train,42,dense,recursive,1,120.0,-1172.045392088807,-1061.0453920888067,-1172.045392088807,-1061.0453920888067,1.0,10.0,1.0,1.0,0.46620819837298993,260.0,260.0,111.0,0.925,109.0,0.9083333333333333,-1.0,10.524016652448605,-2.0,9.188408313315552,107.0,0.8916666666666667,1.3691666666666669,0.6916666666666667,0.0,0.0,103.0,0.8583333333333333,112.0,0.9333333333333333,111.0,0.925,103.0,931.0
train,43,dense,recursive,1,120.0,-913.1829281693064,-820.1829281693064,-913.1829281693064,-820.1829281693064,1.0,10.0,1.0,1.0,0.461289067806735,163.0,163.0,93.0,0.775,93.0,0.775,-1.0,10.786747088489763,-2.0,9.303721742117542,100.0,0.8333333333333334,2.180833333333333,1.1716666666666666,0.0,0.0,80.0,0.6666666666666666,102.0,0.85,93.0,0.775,80.0,777.0
train,44,dense,recursive,1,120.0,-932.3924855577741,-835.3924855577741,-932.3924855577741,-835.3924855577741,1.0,10.0,1.0,1.0,0.4621823706431657,154.0,154.0,97.0,0.8083333333333333,97.0,0.8083333333333333,-1.0,10.341839229386567,-2.0,8.12053836392903,104.0,0.8666666666666667,2.1366666666666663,1.325,0.0,0.0,88.0,0.7333333333333333,103.0,0.8583333333333333,97.0,0.8083333333333333,88.0,798.0
train,45,dense,recursive,1,120.0,-823.7522739862789,-726.752273986279,-823.7522739862789,-726.752273986279,1.0,10.0,1.0,1.0,0.4641974608016376,158.0,158.0,97.0,0.8083333333333333,97.0,0.8083333333333333,-1.0,10.32652207521932,-2.0,8.893239501292038,101.0,0.8416666666666667,2.2199999999999998,1.4891666666666665,0.0,0.0,83.0,0.6916666666666667,97.0,0.8083333333333333,97.0,0.8083333333333333,83.0,763.0
